city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
bangalore,anjanapura,built-up  area,3.0,2.0,2.0,1280.0,unfurnished,4.0,4500000.0
bangalore,doddakallasandra,super built-up  area,3.0,3.0,2.0,2493.0,unfurnished,2.0,11500000.0
bangalore,kundalahalli,super built-up  area,3.0,3.0,2.0,1724.0,semi-furnished,0.0,12400000.0
bangalore,kr puram,super built-up  area,3.0,2.0,2.0,1930.0,semi-furnished,4.0,5790000.0
bangalore,kr puram,built-up  area,3.0,3.0,3.0,1452.0,semi-furnished,1.0,6000000.0
bangalore,sarjapur  road,super built-up  area,3.0,3.0,3.0,2145.0,unfurnished,0.0,19000000.0
bangalore,kanakpura road,plot  area,3.0,3.0,2.0,2100.0,semi-furnished,4.0,14000000.0
bangalore,yelahanka,super built-up  area,3.0,3.0,2.0,1692.0,semi-furnished,5.0,8300000.0
bangalore,hormavu,super built-up  area,3.0,2.0,2.0,1385.0,semi-furnished,4.0,6900000.0
bangalore,kanakpura road,super built-up  area,3.0,2.0,2.0,1610.0,semi-furnished,5.0,5500000.0
bangalore,kurubarahalli,plot  area,3.0,3.0,0.0,1200.0,semi-furnished,5.0,7000000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,2.0,1285.0,semi-furnished,3.0,4498000.0
bangalore,hal 2nd stage,super built-up  area,3.0,3.0,2.0,2100.0,furnished,2.0,25200000.0
bangalore,yeshwanthpur,super built-up  area,3.0,3.0,2.0,1679.0,semi-furnished,0.0,9213000.0
bangalore,rajaji nagar,super built-up  area,3.0,3.0,2.0,2448.0,unfurnished,2.0,40000000.0
bangalore,ngef layout,super built-up  area,3.0,3.0,2.0,1800.0,unfurnished,2.0,8800000.0
bangalore,doddakannelli,built-up  area,3.0,2.0,2.0,1477.0,unfurnished,1.0,8000000.0
bangalore,koramangala,built-up  area,3.0,3.0,2.0,1615.0,semi-furnished,1.0,11500000.0
bangalore,whitefield,super built-up  area,3.0,3.0,3.0,1745.0,furnished,0.0,10000000.0
bangalore,kempegowda nagar,super built-up  area,3.0,3.0,2.0,1793.0,semi-furnished,0.0,9800000.0
bangalore,haralur road,super built-up  area,3.0,2.0,2.0,2017.0,unfurnished,3.0,12500000.0
bangalore,bellandur,super built-up  area,3.0,2.0,2.0,1400.0,unfurnished,4.0,4481000.0
bangalore,akshaya nagar,super built-up  area,3.0,2.0,2.0,1551.0,semi-furnished,5.0,6000000.0
bangalore,sarakki nagar,plot  area,3.0,3.0,2.0,1200.0,semi-furnished,3.0,12800000.0
bangalore,kirloskar layout,built-up  area,3.0,3.0,2.0,1400.0,semi-furnished,5.0,3500000.0
bangalore,hsr layout,super built-up  area,3.0,3.0,3.0,2400.0,furnished,0.0,8800000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,1.0,1300.0,semi-furnished,2.0,4700000.0
bangalore,bellandur,super built-up  area,3.0,3.0,3.0,1685.0,semi-furnished,2.0,10000000.0
bangalore,raja rajeshwari nagar,super built-up  area,3.0,3.0,3.0,1580.0,semi-furnished,0.0,5356000.0
bangalore,hebbal,super built-up  area,3.0,3.0,2.0,1255.0,semi-furnished,4.0,7768000.0
bangalore,jakkur,super built-up  area,3.0,3.0,2.0,1482.0,semi-furnished,3.0,8600000.0
bangalore,kothannur,super built-up  area,3.0,2.0,2.0,1275.0,semi-furnished,2.0,3980000.0
bangalore,hebbal,super built-up  area,3.0,3.0,3.0,1320.0,furnished,0.0,22600000.0
bangalore,hosa road,super built-up  area,3.0,3.0,2.0,1532.0,semi-furnished,3.0,9813000.0
bangalore,ramagondanahalli,super built-up  area,3.0,3.0,2.0,2257.0,furnished,3.0,15900000.0
bangalore,varthur,super built-up  area,3.0,2.0,3.0,1360.0,unfurnished,2.0,8500000.0
bangalore,anjananager magdi road,plot  area,3.0,3.0,1.0,1200.0,semi-furnished,5.0,16500000.0
bangalore,electronic city phase ii,super built-up  area,3.0,2.0,2.0,1400.0,semi-furnished,2.0,4044000.0
bangalore,kr puram,super built-up  area,3.0,2.0,2.0,1462.5,semi-furnished,5.0,6281000.0
bangalore,aishwarya crystal layout,super built-up  area,3.0,3.0,1.0,2250.0,furnished,3.0,11300000.0
bangalore,madiwala,super built-up  area,3.0,3.0,2.0,1250.0,semi-furnished,4.0,4300000.0
bangalore,2nd block jayanagar,super built-up  area,3.0,3.0,3.0,1718.0,unfurnished,2.0,22300000.0
bangalore,somasundara palya,super built-up  area,3.0,3.0,3.0,1600.0,semi-furnished,3.0,6800000.0
bangalore,nagarbhavi,super built-up  area,3.0,3.0,2.0,1850.0,semi-furnished,1.0,9000000.0
bangalore,cqal layout,super built-up  area,3.0,2.0,2.0,1200.0,furnished,2.0,7500000.0
bangalore,old madras road,super built-up  area,3.0,5.0,1.0,2640.0,furnished,2.0,14200000.0
bangalore,vijaya bank layout,super built-up  area,3.0,2.0,2.0,1700.0,unfurnished,1.0,6850000.0
bangalore,duo layout,super built-up  area,3.0,3.0,2.0,1643.0,semi-furnished,1.0,7500000.0
bangalore,kengeri,plot  area,3.0,3.0,1.0,1200.0,semi-furnished,0.0,6700000.0
bangalore,daadys gaarden layout,built-up  area,3.0,3.0,2.0,1740.0,semi-furnished,5.0,5500000.0
bangalore,thanisandra,built-up  area,3.0,2.0,1.0,1241.0,semi-furnished,5.0,6100000.0
bangalore,srinivas colony,super built-up  area,3.0,3.0,1.0,4400.0,furnished,2.0,90100000.0
bangalore,raja rajeshwari nagar,super built-up  area,3.0,2.0,1.0,1430.0,semi-furnished,3.0,5000000.0
bangalore,kalyan nagar,built-up  area,3.0,2.0,2.0,1410.0,semi-furnished,4.0,6000000.0
bangalore,hosa road,super built-up  area,3.0,3.0,1.0,1525.84,semi-furnished,0.0,11700000.0
bangalore,btm 1st stage,super built-up  area,3.0,2.0,2.0,1852.0,semi-furnished,0.0,9500000.0
bangalore,hebbal,super built-up  area,3.0,2.0,1.0,1255.0,semi-furnished,5.0,9000000.0
bangalore,jp nagar,built-up  area,3.0,2.0,2.0,1150.0,semi-furnished,2.0,4990000.0
bangalore,indira nagar,super built-up  area,3.0,3.0,2.0,2700.0,furnished,4.0,32400000.0
bangalore,hebbal,super built-up  area,3.0,3.0,2.0,1255.0,furnished,5.0,7768000.0
bangalore,devarachikkanahalli,plot  area,3.0,3.0,1.0,1200.0,furnished,2.0,16000000.0
bangalore,frazer town,built-up  area,3.0,3.0,1.0,1275.0,furnished,1.0,18000000.0
bangalore,thigalarapalya,super built-up  area,3.0,4.0,2.0,2072.0,unfurnished,2.0,13900000.0
bangalore,nayandanahalli,built-up  area,3.0,2.0,3.0,1350.0,semi-furnished,4.0,6800000.0
bangalore,thigalarapalya,super built-up  area,3.0,4.0,2.0,2215.0,semi-furnished,1.0,16000000.0
bangalore,gokaula extension,super built-up  area,3.0,2.0,1.0,1500.0,unfurnished,0.0,9000000.0
bangalore,poorna pragna layout,super built-up  area,3.0,2.0,3.0,1355.0,semi-furnished,1.0,5827000.0
bangalore,kudlu gate,super built-up  area,3.0,2.0,2.0,1465.0,furnished,0.0,4981000.0
bangalore,isro layout,super built-up  area,3.0,2.0,3.0,1310.0,semi-furnished,2.0,6800000.0
bangalore,kathriguppe,super built-up  area,3.0,2.0,2.0,1390.0,semi-furnished,1.0,7645000.0
bangalore,gottigere,super built-up  area,3.0,2.0,2.0,1385.0,unfurnished,0.0,5000000.0
bangalore,bannerghatta road,super built-up  area,3.0,2.0,2.0,1200.0,semi-furnished,4.0,6900000.0
bangalore,sarjapur  road,built-up  area,3.0,3.0,0.0,1939.0,semi-furnished,5.0,9800000.0
bangalore,akshaya nagar,super built-up  area,3.0,3.0,2.0,1690.0,semi-furnished,5.0,8500000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,2.0,1843.0,semi-furnished,2.0,8200000.0
bangalore,7th phase jp nagar,built-up  area,3.0,3.0,2.0,1680.0,semi-furnished,1.0,11700000.0
bangalore,hosa road,built-up  area,3.0,2.0,3.0,1100.0,unfurnished,2.0,8500000.0
bangalore,uttarahalli,super built-up  area,3.0,3.0,2.0,1685.0,semi-furnished,4.0,8500000.0
bangalore,bannerghatta road,super built-up  area,3.0,2.0,1.0,1465.0,semi-furnished,5.0,7600000.0
bangalore,7th phase jp nagar,super built-up  area,3.0,3.0,1.0,1850.0,semi-furnished,0.0,15000000.0
bangalore,shikaripalya,built-up  area,3.0,3.0,1.0,1350.0,semi-furnished,3.0,6000000.0
bangalore,sector 7 hsr layout,super built-up  area,3.0,3.0,2.0,1760.0,semi-furnished,4.0,16000000.0
bangalore,hormavu,super built-up  area,3.0,3.0,0.0,1617.5,semi-furnished,2.0,7359500.0
bangalore,mahadevpura,super built-up  area,3.0,2.0,1.0,1434.0,semi-furnished,3.0,6739000.0
bangalore,koramangala,super built-up  area,3.0,3.0,0.0,2246.0,semi-furnished,0.0,30000000.0
bangalore,rajankunte,built-up  area,3.0,4.0,3.0,4510.0,semi-furnished,2.0,20000000.0
bangalore,banashankari stage iii,super built-up  area,3.0,2.0,1.0,1305.0,semi-furnished,1.0,5900000.0
bangalore,1st block bel layout,super built-up  area,3.0,3.0,2.0,1540.0,semi-furnished,1.0,8500000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,3.0,1550.0,semi-furnished,4.0,6511000.0
bangalore,yelahanka,super built-up  area,3.0,2.0,1.0,1345.0,semi-furnished,2.0,5700000.0
bangalore,electronic city phase ii,super built-up  area,3.0,2.0,2.0,975.0,semi-furnished,3.0,4500000.0
bangalore,kodathi,super built-up  area,3.0,2.0,2.0,1033.0,semi-furnished,0.0,3150000.0
bangalore,richards town,super built-up  area,3.0,3.0,0.0,1800.0,semi-furnished,4.0,23000000.0
bangalore,subramanyapura,super built-up  area,3.0,2.0,2.0,1223.0,semi-furnished,3.0,4281000.0
bangalore,kadugodi,super built-up  area,3.0,3.0,3.0,1762.0,semi-furnished,3.0,11200000.0
bangalore,electronic city,super built-up  area,3.0,2.0,2.0,1410.0,unfurnished,4.0,3800000.0
bangalore,thanisandra,super built-up  area,3.0,3.0,1.0,1853.0,unfurnished,2.0,6486000.0
bangalore,sarjapur  road,built-up  area,3.0,3.0,2.0,2556.0,unfurnished,1.0,16900000.0
bangalore,tc palaya,super built-up  area,3.0,2.0,0.0,1200.0,semi-furnished,4.0,6650000.0
bangalore,thanisandra,super built-up  area,3.0,4.0,2.0,1275.0,semi-furnished,4.0,18500000.0
bangalore,whitefield,super built-up  area,3.0,3.0,2.0,1870.0,semi-furnished,1.0,13800000.0
bangalore,doddakallasandra,super built-up  area,3.0,2.0,2.0,1360.0,semi-furnished,0.0,5440000.0
bangalore,babusapalaya,super built-up  area,3.0,3.0,3.0,1230.0,semi-furnished,4.0,5300000.0
bangalore,hosahalli extension,super built-up  area,3.0,3.0,2.0,2000.0,semi-furnished,3.0,12000000.0
bangalore,jakkur,super built-up  area,3.0,3.0,1.0,1645.0,unfurnished,1.0,10000000.0
bangalore,bennigana halli,built-up  area,3.0,3.0,1.0,2000.0,semi-furnished,5.0,14500000.0
bangalore,hosur road,super built-up  area,3.0,3.0,1.0,1766.0,semi-furnished,0.0,13000000.0
bangalore,jigani,super built-up  area,3.0,3.0,3.0,1221.0,semi-furnished,2.0,5200000.0
bangalore,kaggadasapura,super built-up  area,3.0,3.0,1.0,1340.0,semi-furnished,1.0,6600000.0
bangalore,shampura,built-up  area,3.0,3.0,3.0,1475.0,unfurnished,0.0,7800000.0
bangalore,akshayanagara east,super built-up  area,3.0,3.0,2.0,1519.0,semi-furnished,2.0,6723000.0
bangalore,thanisandra,super built-up  area,3.0,2.0,1.0,1200.0,semi-furnished,1.0,6500000.0
bangalore,bhoganhalli,super built-up  area,3.0,3.0,2.0,1760.0,furnished,5.0,12700000.0
bangalore,sahakara nagar,super built-up  area,3.0,3.0,3.0,1914.0,semi-furnished,4.0,17900000.0
bangalore,budigere,super built-up  area,3.0,3.0,2.0,1820.0,semi-furnished,5.0,8550000.0
bangalore,budigere,super built-up  area,3.0,3.0,2.0,1820.0,furnished,4.0,9300000.0
bangalore,kalena agrahara,built-up  area,3.0,3.0,2.0,1565.0,semi-furnished,3.0,7800000.0
bangalore,yelahanka,super built-up  area,3.0,3.0,3.0,2145.0,unfurnished,2.0,12500000.0
bangalore,electronic city,built-up  area,3.0,3.0,2.0,1650.0,semi-furnished,0.0,10000000.0
bangalore,langford gardens,super built-up  area,3.0,5.0,2.0,2777.29,semi-furnished,2.0,65000000.0
bangalore,prithvi layout,plot  area,3.0,4.0,3.0,2273.0,semi-furnished,5.0,22000000.0
bangalore,hoodi,super built-up  area,3.0,3.0,3.0,1769.0,semi-furnished,5.0,9687000.0
bangalore,domlur,built-up  area,3.0,3.0,2.0,2180.0,unfurnished,2.0,28500000.0
bangalore,frazer town,super built-up  area,3.0,3.0,2.0,2400.0,semi-furnished,1.0,26000000.0
bangalore,marathahalli,super built-up  area,3.0,3.0,1.0,1435.0,semi-furnished,5.0,7300000.0
bangalore,kodihalli,built-up  area,3.0,3.0,2.0,1620.0,unfurnished,3.0,13000000.0
bangalore,whitefield,super built-up  area,3.0,3.0,2.0,1862.0,semi-furnished,4.0,12500000.0
bangalore,thanisandra,super built-up  area,3.0,2.0,3.0,1430.0,semi-furnished,0.0,5450000.0
bangalore,electronics city phase 1,super built-up  area,3.0,2.0,3.0,1291.0,semi-furnished,1.0,3200000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,2.0,1498.0,semi-furnished,3.0,9500000.0
bangalore,sarjapur  road,super built-up  area,3.0,3.0,2.0,2180.0,semi-furnished,4.0,24000000.0
bangalore,shikaripalya,super built-up  area,3.0,3.0,2.0,1442.0,semi-furnished,0.0,5624000.0
bangalore,electronic city,super built-up  area,3.0,3.0,2.0,1449.0,unfurnished,1.0,9000000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,3.0,1390.0,semi-furnished,2.0,6255000.0
bangalore,thanisandra,super built-up  area,3.0,3.0,1.0,1732.0,semi-furnished,4.0,8573000.0
bangalore,marasandra,super built-up  area,3.0,3.0,3.0,1840.0,semi-furnished,4.0,8500000.0
bangalore,thanisandra,super built-up  area,3.0,4.0,2.0,1917.0,semi-furnished,5.0,10000000.0
bangalore,kudlu,super built-up  area,3.0,2.0,3.0,1455.0,furnished,5.0,6000000.0
bangalore,devarachikkanahalli,super built-up  area,3.0,2.0,2.0,1425.0,semi-furnished,0.0,6500000.0
bangalore,whitefield,super built-up  area,3.0,3.0,1.0,1655.0,semi-furnished,1.0,11300000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,2.0,1490.0,semi-furnished,1.0,5960000.0
bangalore,sompura,super built-up  area,3.0,3.0,1.0,1275.0,semi-furnished,3.0,5900000.0
bangalore,ags layout,plot  area,3.0,3.0,0.0,1936.0,unfurnished,1.0,11000000.0
bangalore,hosa road,super built-up  area,3.0,3.0,1.0,1680.0,unfurnished,2.0,10100000.0
bangalore,rajaji nagar,super built-up  area,3.0,3.0,3.0,1640.0,semi-furnished,4.0,23000000.0
bangalore,mysore road,super built-up  area,3.0,3.0,2.0,1082.0,unfurnished,1.0,5000000.0
bangalore,iblur village,super built-up  area,3.0,4.0,2.0,2100.0,semi-furnished,5.0,14500000.0
bangalore,raja rajeshwari nagar,super built-up  area,3.0,3.0,2.0,1280.0,unfurnished,0.0,5760000.0
bangalore,sarjapur  road,super built-up  area,3.0,3.0,2.0,1755.0,furnished,4.0,12200000.0
bangalore,electronic city,built-up  area,3.0,2.0,1.0,1500.0,semi-furnished,4.0,7500000.0
bangalore,coffee board layout,super built-up  area,3.0,3.0,2.0,1652.5,furnished,3.0,9000000.0
bangalore,yeshwanthpur,super built-up  area,3.0,2.0,2.0,1381.0,semi-furnished,2.0,7618000.0
bangalore,hennur road,super built-up  area,3.0,3.0,2.0,1685.0,semi-furnished,1.0,9500000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,2.0,1665.0,semi-furnished,3.0,8691000.0
bangalore,whitefield,super built-up  area,3.0,3.0,2.0,1600.0,semi-furnished,5.0,8200000.0
bangalore,choodasandra,super built-up  area,3.0,3.0,3.0,1465.0,semi-furnished,3.0,7500000.0
bangalore,jakkur,super built-up  area,3.0,3.0,2.0,1650.0,semi-furnished,2.0,11100000.0
bangalore,indira nagar,super built-up  area,3.0,4.0,2.0,2601.0,furnished,0.0,31200000.0
bangalore,vishwanatha nagenahalli,super built-up  area,3.0,3.0,2.0,2159.0,semi-furnished,0.0,11000000.0
bangalore,sarjapur  road,built-up  area,3.0,3.0,2.0,1374.0,semi-furnished,4.0,5100000.0
bangalore,south,plot  area,3.0,2.0,0.0,2400.0,semi-furnished,4.0,48000000.0
bangalore,jalahalli,super built-up  area,3.0,4.0,2.0,2384.0,semi-furnished,0.0,16500000.0
bangalore,electronic city,super built-up  area,3.0,2.0,2.0,1033.0,semi-furnished,1.0,2841000.0
bangalore,haralur road,built-up  area,3.0,3.0,2.0,2017.0,semi-furnished,5.0,10500000.0
bangalore,rainbow drive,plot  area,3.0,3.0,2.0,1500.0,semi-furnished,4.0,13800000.0
bangalore,kanakpura road,super built-up  area,3.0,2.0,2.0,1495.0,semi-furnished,3.0,5233000.0
bangalore,electronics city phase 1,built-up  area,3.0,3.0,0.0,1350.0,semi-furnished,1.0,7100000.0
bangalore,gottigere,super built-up  area,3.0,2.0,2.0,1380.0,semi-furnished,5.0,9500000.0
bangalore,harlur,super built-up  area,3.0,3.0,1.0,1620.0,semi-furnished,3.0,11000000.0
bangalore,3rd block koramangala,built-up  area,3.0,3.0,3.0,1750.0,semi-furnished,1.0,17000000.0
bangalore,anekal,super built-up  area,3.0,3.0,2.0,997.0,semi-furnished,4.0,5500000.0
bangalore,kothanur,super built-up  area,3.0,3.0,2.0,1760.0,semi-furnished,5.0,11100000.0
bangalore,kanaka nagar,plot  area,3.0,3.0,0.0,1365.0,furnished,5.0,9900000.0
bangalore,sahakara nagar,super built-up  area,3.0,3.0,2.0,1500.0,semi-furnished,4.0,12500000.0
bangalore,kaggadasapura,super built-up  area,3.0,2.0,2.0,1256.0,semi-furnished,1.0,5000000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,2.0,1665.0,semi-furnished,0.0,8658000.0
bangalore,chikkalasandra,super built-up  area,3.0,2.0,3.0,1270.0,furnished,0.0,5525000.0
bangalore,basaveshwara nagar yelahanka,plot  area,3.0,4.0,2.0,900.0,semi-furnished,0.0,18000000.0
bangalore,wilson garden,built-up  area,3.0,3.0,3.0,1680.0,semi-furnished,1.0,13500000.0
bangalore,harlur,super built-up  area,3.0,3.0,2.0,1414.0,semi-furnished,1.0,7750000.0
bangalore,ganesha block,built-up  area,3.0,3.0,3.0,1810.0,semi-furnished,3.0,11800000.0
bangalore,4th block jayanagar,super built-up  area,3.0,3.0,2.0,2005.0,semi-furnished,2.0,24000000.0
bangalore,whitefield,plot  area,3.0,3.0,2.0,1200.0,unfurnished,0.0,5715000.0
bangalore,vittasandra,super built-up  area,3.0,3.0,1.0,1650.0,semi-furnished,3.0,8400000.0
bangalore,nagaraja garden,built-up  area,3.0,3.0,1.0,1430.0,semi-furnished,3.0,7865000.0
bangalore,marathahalli,super built-up  area,3.0,2.0,2.0,1130.0,semi-furnished,0.0,5800000.0
bangalore,jp nagar,super built-up  area,3.0,2.0,2.0,1850.0,semi-furnished,4.0,11000000.0
bangalore,hennur,super built-up  area,3.0,3.0,2.0,1340.0,furnished,1.0,5424000.0
bangalore,banashankari,super built-up  area,3.0,5.0,2.0,2582.0,furnished,1.0,25000000.0
bangalore,sarakki nagar,super built-up  area,3.0,4.0,1.0,2663.0,unfurnished,5.0,33800000.0
bangalore,kammasandra,super built-up  area,3.0,2.0,1.0,1365.0,semi-furnished,4.0,3413000.0
bangalore,vijayanagar,super built-up  area,3.0,3.0,2.0,1484.0,unfurnished,0.0,7919000.0
bangalore,green glen layout,super built-up  area,3.0,3.0,2.0,1630.0,semi-furnished,0.0,6800000.0
bangalore,whitefield,super built-up  area,3.0,2.0,2.0,1451.0,semi-furnished,0.0,5243000.0
bangalore,thanisandra,super built-up  area,3.0,3.0,2.0,2127.0,unfurnished,3.0,13500000.0
bangalore,sarjapur  road,super built-up  area,3.0,2.0,2.0,1173.0,furnished,1.0,4575000.0
bangalore,electronics city phase 1,super built-up  area,3.0,2.0,1.0,1445.0,semi-furnished,4.0,5600000.0
bangalore,bannerghatta road,plot  area,3.0,4.0,2.0,1500.0,semi-furnished,3.0,23900000.0
bangalore,thanisandra,super built-up  area,3.0,3.0,0.0,2336.5,furnished,3.0,11589000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,3.0,1450.0,semi-furnished,5.0,6240000.0
bangalore,panathur,super built-up  area,3.0,2.0,2.0,1370.0,semi-furnished,5.0,5480000.0
bangalore,jp nagar,super built-up  area,3.0,3.0,2.0,1275.0,semi-furnished,0.0,4120000.0
bangalore,anandapura,super built-up  area,3.0,3.0,2.0,1576.0,semi-furnished,4.0,5800000.0
bangalore,kudlu,super built-up  area,3.0,2.0,2.0,1293.0,semi-furnished,2.0,8500000.0
bangalore,tc palaya,plot  area,3.0,2.0,0.0,1200.0,semi-furnished,2.0,6600000.0
bangalore,sarakki nagar,built-up  area,3.0,4.0,1.0,1840.0,semi-furnished,5.0,17500000.0
bangalore,vidyaranyapura,built-up  area,3.0,2.0,0.0,1440.0,semi-furnished,5.0,7000000.0
bangalore,ramamurthy nagar,built-up  area,3.0,2.0,2.0,1300.0,furnished,0.0,5200000.0
bangalore,sahakara nagar,plot  area,3.0,3.0,1.0,1350.0,semi-furnished,0.0,25000000.0
bangalore,whitefield,super built-up  area,3.0,3.0,2.0,2500.0,semi-furnished,2.0,28000000.0
bangalore,chandapura,built-up  area,3.0,3.0,2.0,1208.51,semi-furnished,2.0,4200000.0
bangalore,shettigere,super built-up  area,3.0,2.0,1.0,1760.0,furnished,1.0,11600000.0
bangalore,bisuvanahalli,super built-up  area,3.0,2.0,1.0,1075.0,semi-furnished,1.0,5200000.0
bangalore,malleshwaram,super built-up  area,3.0,4.0,3.0,2475.0,semi-furnished,1.0,32600000.0
bangalore,6th phase jp nagar,super built-up  area,3.0,3.0,2.0,2040.0,semi-furnished,1.0,20000000.0
bangalore,tumkur road,super built-up  area,3.0,2.0,1.0,1459.0,semi-furnished,1.0,11000000.0
bangalore,jakkur,super built-up  area,3.0,2.0,0.0,1622.0,semi-furnished,2.0,8000000.0
bangalore,kanakpura road,super built-up  area,3.0,3.0,2.0,1843.0,semi-furnished,4.0,8500000.0
bangalore,malleshpalya,super built-up  area,3.0,2.0,1.0,1430.0,semi-furnished,4.0,6950000.0
bangalore,begur road,super built-up  area,3.0,2.0,2.0,1565.0,semi-furnished,0.0,5791000.0
bangalore,devarabeesana halli,super built-up  area,3.0,3.0,2.0,1670.0,semi-furnished,0.0,16000000.0
bangalore,lakshminarayana pura,super built-up  area,3.0,3.0,2.0,1695.0,semi-furnished,0.0,15000000.0
bangalore,dodda nekkundi,super built-up  area,3.0,3.0,3.0,1435.0,semi-furnished,4.0,5720000.0
bangalore,doddakallasandra,super built-up  area,3.0,2.0,2.0,1425.0,semi-furnished,1.0,5699000.0
bangalore,iblur village,super built-up  area,3.0,3.0,2.0,1920.0,semi-furnished,3.0,15000000.0
bangalore,bisuvanahalli,super built-up  area,3.0,2.0,1.0,1075.0,semi-furnished,2.0,5000000.0
bangalore,srinivasa nagar,super built-up  area,3.0,2.0,2.0,1200.0,unfurnished,5.0,7560000.0
bangalore,sarjapur  road,built-up  area,3.0,2.0,2.0,1530.0,semi-furnished,5.0,6000000.0
bangalore,harlur,super built-up  area,3.0,3.0,1.0,1630.0,furnished,1.0,9510000.0
bangalore,brookefield,built-up  area,3.0,2.0,3.0,1595.0,semi-furnished,5.0,7500000.0
bangalore,poorna pragna layout,super built-up  area,3.0,2.0,2.0,1475.0,semi-furnished,4.0,5899000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,3.0,1737.0,semi-furnished,0.0,9500000.0
bangalore,btm layout,super built-up  area,3.0,2.0,3.0,1776.0,semi-furnished,2.0,7500000.0
bangalore,anjanapura,super built-up  area,3.0,2.0,1.0,1347.0,semi-furnished,0.0,3772000.0
bangalore,whitefield,super built-up  area,3.0,2.0,2.0,1330.0,semi-furnished,2.0,5500000.0
bangalore,harlur,super built-up  area,3.0,3.0,2.0,1459.0,furnished,1.0,13500000.0
bangalore,rajaji nagar,super built-up  area,3.0,2.0,2.0,1800.0,unfurnished,3.0,25000000.0
bangalore,marathahalli,super built-up  area,3.0,3.0,2.0,1710.0,unfurnished,2.0,10000000.0
bangalore,jp nagar,super built-up  area,3.0,2.0,3.0,1500.0,semi-furnished,3.0,8200000.0
bangalore,glass factory layout,built-up  area,3.0,3.0,2.0,1539.0,semi-furnished,3.0,6000000.0
bangalore,judicial layout,super built-up  area,3.0,2.0,1.0,1100.0,unfurnished,2.0,5300000.0
bangalore,kathriguppe,super built-up  area,3.0,3.0,3.0,1350.0,furnished,5.0,7830000.0
bangalore,sarjapur  road,super built-up  area,3.0,3.0,2.0,1700.0,furnished,5.0,9350000.0
bangalore,ramamurthy nagar,built-up  area,3.0,3.0,0.0,1600.0,semi-furnished,5.0,7500000.0
bangalore,r.t. nagar,built-up  area,3.0,3.0,3.0,1560.0,semi-furnished,4.0,12500000.0
bangalore,sarjapur  road,super built-up  area,3.0,3.0,1.0,1403.0,semi-furnished,1.0,5600000.0
bangalore,tumkur road,super built-up  area,3.0,3.0,1.0,1416.0,semi-furnished,4.0,9400000.0
bangalore,7th phase jp nagar,super built-up  area,3.0,3.0,2.0,1680.0,semi-furnished,2.0,12500000.0
bangalore,doddathoguru,super built-up  area,3.0,3.0,3.0,1595.0,semi-furnished,4.0,6200000.0
bangalore,kanakpura road,super built-up  area,3.0,2.0,3.0,1507.0,semi-furnished,1.0,9500000.0
bangalore,frazer town,super built-up  area,3.0,3.0,2.0,2560.0,semi-furnished,1.0,28800000.0
bangalore,hennur road,super built-up  area,3.0,3.0,1.0,1949.0,semi-furnished,0.0,13300000.0
bangalore,hosakerehalli,super built-up  area,3.0,3.0,2.0,2480.0,furnished,2.0,24500000.0
bangalore,cr layout,super built-up  area,3.0,3.0,2.0,1495.0,semi-furnished,4.0,20000000.0
bangalore,kaikondrahalli,super built-up  area,3.0,3.0,3.0,1605.0,semi-furnished,4.0,10500000.0
bangalore,gottigere,super built-up  area,3.0,2.0,2.0,1425.0,unfurnished,4.0,4700000.0
bangalore,btm 4th stage,super built-up  area,3.0,2.0,2.0,1455.0,unfurnished,4.0,5500000.0
bangalore,uttarahalli,super built-up  area,3.0,2.0,2.0,1385.0,unfurnished,3.0,4848000.0
bangalore,ags layout,super built-up  area,3.0,2.0,2.0,1080.0,unfurnished,2.0,7500000.0
bangalore,hbr layout,built-up  area,3.0,3.0,2.0,1783.0,semi-furnished,5.0,12500000.0
bangalore,haralur road,super built-up  area,3.0,2.0,2.0,1520.0,semi-furnished,2.0,9000000.0
bangalore,karuna nagar,built-up  area,3.0,3.0,2.0,2500.0,semi-furnished,4.0,18000000.0
bangalore,gollahalli,super built-up  area,3.0,3.0,2.0,1570.0,semi-furnished,1.0,7800000.0
bangalore,arekempanahalli,super built-up  area,3.0,3.0,2.0,1537.0,semi-furnished,1.0,11000000.0
bangalore,raja rajeshwari nagar,super built-up  area,3.0,3.0,3.0,1550.0,unfurnished,2.0,5245000.0
bangalore,devarabeesana halli,super built-up  area,3.0,3.0,2.0,1750.0,semi-furnished,3.0,15000000.0
bangalore,rachenahalli,super built-up  area,3.0,3.0,2.0,1550.0,semi-furnished,5.0,7250000.0
bangalore,akshaya nagar,super built-up  area,3.0,4.0,3.0,2300.0,semi-furnished,5.0,10200000.0
