city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
Bangalore,Nanjappa Garden,Super built-up  Area,2,2,3,1275,Semi-Furnished,0,5500000
Bangalore,Victoria Layout,Built-up  Area,2,2,1,1115,Semi-Furnished,3,11500000
Bangalore,Harlur,Super built-up  Area,2,2,1,1197,Unfurnished,0,7600000
Bangalore,Bellandur,Super built-up  Area,2,2,3,1251,Semi-Furnished,0,4700000
Bangalore,Neeladri Nagar,Super built-up  Area,2,2,2,1105,Semi-Furnished,0,3000000
Bangalore,4th Phase JP Nagar,Super built-up  Area,2,2,2,1080,Semi-Furnished,0,3800000
Bangalore,Hormavu,Super built-up  Area,2,2,1,1206,Semi-Furnished,4,5500000
Bangalore,Billekahalli,Built-up  Area,2,2,2,1035,Semi-Furnished,0,9000000
Bangalore,HRBR Layout,Super built-up  Area,2,2,2,1145,Semi-Furnished,0,6850000
Bangalore,Allalasandra,Built-up  Area,2,2,1,560,Semi-Furnished,4,2200000
Bangalore,Old Madras Road,Super built-up  Area,2,2,0,935,Furnished,3,3777000
Bangalore,Old Madras Road,Super built-up  Area,2,2,2,1171,Unfurnished,1,7300000
Bangalore,Singasandra,Super built-up  Area,2,2,3,1465,Unfurnished,4,6000000
Bangalore,Gollahalli,Super built-up  Area,2,2,1,1170,Semi-Furnished,3,3900000
Bangalore,Anjappa Layout,Super built-up  Area,2,2,1,1070,Semi-Furnished,0,5000000
Bangalore,Kothanur,Super built-up  Area,2,2,2,1140,Semi-Furnished,3,5600000
Bangalore,AGS Layout,Super built-up  Area,2,2,1,1150,Semi-Furnished,3,4600000
Bangalore,Jakkur,Super built-up  Area,2,2,1,1473,Semi-Furnished,2,8500000
Bangalore,Chamrajpet,Super built-up  Area,2,2,2,650,Semi-Furnished,0,4500000
Bangalore,R.T. Nagar,Super built-up  Area,2,2,1,1080,Semi-Furnished,1,4800000
Bangalore,Aishwarya Crystal Layout,Built-up  Area,2,2,0,1053,Semi-Furnished,5,5100000
Bangalore,7th Phase JP Nagar,Super built-up  Area,2,2,1,1050,Semi-Furnished,4,4200000
Bangalore,Uttarahalli,Super built-up  Area,2,2,2,1000,Semi-Furnished,3,3950000
Bangalore,Kammasandra,Super built-up  Area,2,2,1,985,Semi-Furnished,3,4050000
Bangalore,BTM 2nd Stage,Super built-up  Area,2,2,2,1200,Semi-Furnished,0,7000000
Bangalore,Maheswari Nagar,Built-up  Area,2,2,2,1000,Furnished,3,6000000
Bangalore,Doddabanahalli,Super built-up  Area,2,2,2,830,Unfurnished,3,2600000
Bangalore,Haralur Road,Super built-up  Area,2,2,2,1140,Unfurnished,5,4300000
Bangalore,HSR Layout,Built-up  Area,2,2,1,1120,Semi-Furnished,0,7000000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,973,Semi-Furnished,2,5074000
Bangalore,Banashankari,Super built-up  Area,2,2,2,1020,Semi-Furnished,4,4079000
Bangalore,Kambipura,Super built-up  Area,2,2,1,883,Furnished,5,4900000
Bangalore,Thyagraj Nagar,Built-up  Area,2,2,0,660,Semi-Furnished,1,7600000
Bangalore,Electronics City Phase 1,Super built-up  Area,2,2,1,891,Semi-Furnished,4,2495000
Bangalore,"Sarjapur Road, ",Built-up  Area,2,2,1,1275,Semi-Furnished,1,7600000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1320,Semi-Furnished,0,11000000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1115,Semi-Furnished,5,5000000
Bangalore,Whitefield,Super built-up  Area,2,2,2,1370,Semi-Furnished,1,5600000
Bangalore,Whitefield,Super built-up  Area,2,2,3,1050,Semi-Furnished,4,4300000
Bangalore,Jalahalli East,Built-up  Area,2,2,1,1035,Semi-Furnished,1,4250000
Bangalore,Electronics City Phase 1,Super built-up  Area,2,2,1,1032,Semi-Furnished,0,3199000
Bangalore,Kothnoor Dinne,Super built-up  Area,2,2,2,1100,Semi-Furnished,0,3800000
Bangalore,Electronic City Phase II,Built-up  Area,2,2,1,1125,Furnished,3,3263000
Bangalore,Amruthahalli,Super built-up  Area,2,2,1,1025,Unfurnished,5,4200000
Bangalore,Arekere,Super built-up  Area,2,2,1,900,Semi-Furnished,4,4450000
Bangalore,Akshaya Nagar,Built-up  Area,2,2,2,1200,Semi-Furnished,3,4500000
Bangalore,5th Phase JP Nagar,Super built-up  Area,2,2,1,812,Semi-Furnished,3,4200000
Bangalore,Basaveshwara Nagar,Built-up  Area,2,2,1,1200,Furnished,3,7000000
Bangalore,Marathahalli,Super built-up  Area,2,2,1,1360,Semi-Furnished,1,10100000
Bangalore,Haralur Road,Super built-up  Area,2,2,1,1300,Semi-Furnished,1,7500000
Bangalore,Anandapura,Super built-up  Area,2,2,1,1141,Semi-Furnished,3,5000000
Bangalore,Electronic City,Built-up  Area,2,2,1,1210,Semi-Furnished,5,5500000
Bangalore,Hormavu,Super built-up  Area,2,2,2,1310,Unfurnished,5,6700000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1050,Semi-Furnished,4,3700000
Bangalore,Electronic City Phase II,Super built-up  Area,2,2,1,1140,Semi-Furnished,5,3400000
Bangalore,Varthur,Super built-up  Area,2,2,2,1210,Semi-Furnished,2,5400000
Bangalore,Varthur,Super built-up  Area,2,2,2,1112,Semi-Furnished,1,4000000
Bangalore,Ullal Uppanagar,Plot  Area,2,2,0,1200,Semi-Furnished,5,8200000
Bangalore,Sri Sai Layout,Super built-up  Area,2,2,,1195,Semi-Furnished,2,4240000
Bangalore,Kundalahalli,Super built-up  Area,2,2,2,1047,Semi-Furnished,2,9100000
Bangalore,Bannerghatta Road,Super built-up  Area,2,2,1,905,Furnished,3,5800000
Bangalore,Bommasandra Industrial Area,Built-up  Area,2,2,1,1125,Unfurnished,2,3249000
Bangalore,Tindlu,Built-up  Area,2,2,2,1165,Semi-Furnished,2,5980000
Bangalore,Maruthi Sevanagar,Built-up  Area,2,2,0,933,Unfurnished,5,5500000
Bangalore,Billekahalli,Super built-up  Area,2,2,1,1125,Semi-Furnished,0,6500000
Bangalore,BSM Extension,Super built-up  Area,2,2,2,865,Semi-Furnished,2,3300000
Bangalore,Kalyan nagar,Super built-up  Area,2,2,3,8840,Semi-Furnished,1,30000000
Bangalore,Shankarapuram,Super built-up  Area,2,2,1,823,Semi-Furnished,2,8000000
Bangalore,7th Phase JP Nagar,Super built-up  Area,2,2,2,990,Semi-Furnished,5,5000000
Bangalore,Kothanur,Super built-up  Area,2,2,2,1185,Unfurnished,2,5900000
Bangalore,Kadubeesanahalli,Super built-up  Area,2,2,1,1140,Semi-Furnished,1,7800000
Bangalore,Doddakannelli,Built-up  Area,2,2,1,1025,Semi-Furnished,5,4800000
Bangalore,Whitefield,Built-up  Area,2,2,1,1216,Semi-Furnished,0,7200000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1026,Semi-Furnished,2,6080000
Bangalore,Bannerghatta,Built-up  Area,2,2,0,1320,Semi-Furnished,0,5000000
Bangalore,HSR Layout,Super built-up  Area,2,2,2,1140,Semi-Furnished,0,4600000
Bangalore,TC Palaya,Super built-up  Area,2,2,2,1152,Furnished,5,5500000
Bangalore,Thanisandra,Super built-up  Area,2,2,1,965,Unfurnished,1,5400000
Bangalore,Panathur,Super built-up  Area,2,2,2,1075,Semi-Furnished,0,6000000
Bangalore,Hebbal,Super built-up  Area,2,2,1,1420,Semi-Furnished,1,9926000
Bangalore,Nagashetty Halli,Super built-up  Area,2,2,0,750,Semi-Furnished,3,4000000
Bangalore,Yeshwanthpur,Super built-up  Area,2,2,2,1169,Unfurnished,3,6408000
Bangalore,Kengeri,Super built-up  Area,2,2,2,1160,Semi-Furnished,1,4060000
Bangalore,Begur Road,Super built-up  Area,2,2,1,1241,Semi-Furnished,4,6400000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1025,Semi-Furnished,1,4550000
Bangalore,Postal Colony,Plot  Area,2,1,0,1500,Semi-Furnished,3,21800000
Bangalore,Electronic City,Built-up  Area,2,2,1,1070,Semi-Furnished,2,6000000
Bangalore,Begur,Super built-up  Area,2,2,1,815,Semi-Furnished,0,4000000
Bangalore,Malleshwaram,Super built-up  Area,2,2,1,1400,Semi-Furnished,2,19000000
Bangalore,Sarjapur  Road,Built-up  Area,2,2,2,1216,Semi-Furnished,1,7000000
Bangalore,Kanakpura Road,Plot  Area,2,2,0,1200,Semi-Furnished,2,6200000
Bangalore,Marathahalli,Super built-up  Area,2,2,1,1026,Furnished,2,5018000
Bangalore,KR Puram,Super built-up  Area,2,2,1,1205,Semi-Furnished,5,4579000
Bangalore,Jakkur Plantation,Super built-up  Area,2,2,3,1368,Furnished,0,8700000
Bangalore,Doddakallasandra,Built-up  Area,2,2,2,1270,Unfurnished,3,4200000
Bangalore,Anekal,Super built-up  Area,2,1,1,614,Unfurnished,2,2800000
Bangalore,Margondanahalli,Plot  Area,2,2,0,1050,Unfurnished,4,5800000
Bangalore,Yelahanka,Super built-up  Area,2,2,2,1408,Semi-Furnished,2,5800000
Bangalore,kadubisnahalli,Super built-up  Area,2,2,2,1160,Semi-Furnished,0,5700000
Bangalore,Poorna Pragna Layout,Built-up  Area,2,2,3,960,Unfurnished,1,5000000
Bangalore,NGR Layout,Super built-up  Area,2,2,2,1021,Semi-Furnished,3,4600000
Bangalore,Channasandra,Super built-up  Area,2,2,1,1065,Furnished,1,3600000
Bangalore,Kanakpura Road,Super built-up  Area,2,2,1,900,Semi-Furnished,1,4100000
Bangalore,Amblipura,Super built-up  Area,2,2,2,1175,Semi-Furnished,5,8300000
Bangalore,Sanjay nagar,Super built-up  Area,2,2,0,1050,Semi-Furnished,3,5900000
Bangalore,Mysore Road,Super built-up  Area,2,2,1,883,Semi-Furnished,2,3700000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1158,Semi-Furnished,2,5500000
Bangalore,Kenchenahalli,Super built-up  Area,2,2,2,1150,Furnished,3,5700000
Bangalore,Yelahanka,Super built-up  Area,2,2,2,1101,Semi-Furnished,5,3700000
Bangalore,Hebbal,Super built-up  Area,2,2,1,1252,Furnished,3,9200000
Bangalore,Marathahalli,Built-up  Area,2,2,2,1270,Unfurnished,1,8000000
Bangalore,Tumkur Road,Super built-up  Area,2,2,1,992,Unfurnished,3,7000000
Bangalore,Geddalahalli,Super built-up  Area,2,2,2,893,Semi-Furnished,0,3450000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1190,Semi-Furnished,3,4200000
Bangalore,Chikkadunnasandra,Super built-up  Area,2,2,1,1138,Semi-Furnished,4,3200000
Bangalore,Electronic City,Super built-up  Area,2,2,1,880,Semi-Furnished,5,1900000
Bangalore,Tindlu,Super built-up  Area,2,2,2,1050,Semi-Furnished,5,5500000
Bangalore,Ramamurthy Nagar,Super built-up  Area,2,2,2,1050,Unfurnished,1,3780000
Bangalore,Yelahanka,Super built-up  Area,2,2,2,1104,Semi-Furnished,0,5800000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,1165,Semi-Furnished,1,6700000
Bangalore,Kudlu,Super built-up  Area,2,2,2,1027,Semi-Furnished,0,4400000
Bangalore,Hormavu,Super built-up  Area,2,2,3,1310,Semi-Furnished,5,6000000
Bangalore,Chikkanahalli,Built-up  Area,2,2,2,1052,Semi-Furnished,2,5200000
Bangalore,1st Block Koramangala,Super built-up  Area,2,2,2,1000,Semi-Furnished,5,4500000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1150,Semi-Furnished,5,3808000
Bangalore,Varthur,Super built-up  Area,2,2,1,986,Semi-Furnished,1,3100000
Bangalore,Kereguddadahalli,Built-up  Area,2,2,1,800,Semi-Furnished,0,3300000
Bangalore,Jalahalli East,Super built-up  Area,2,2,1,1010,Furnished,0,5200000
Bangalore,Banashankari,Super built-up  Area,2,2,3,1260,Unfurnished,3,7500000
Bangalore,Harlur,Super built-up  Area,2,2,1,1197,Semi-Furnished,0,7500000
Bangalore,Manayata Tech Park,Super built-up  Area,2,2,2,1050,Semi-Furnished,2,4500000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,980,Semi-Furnished,3,5100000
Bangalore,Dasanapura,Super built-up  Area,2,2,1,966,Furnished,3,5800000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1112,Semi-Furnished,2,6200000
Bangalore,Electronic City,Super built-up  Area,2,1,1,550,Semi-Furnished,1,1600000
Bangalore,Yelahanka,Super built-up  Area,2,2,1,1175,Unfurnished,2,6777000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1175,Semi-Furnished,0,4100000
Bangalore,Horamavu Banaswadi,Super built-up  Area,2,2,2,1025,Semi-Furnished,0,4500000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,1232,Semi-Furnished,3,8000000
Bangalore,5th Phase JP Nagar,Built-up  Area,2,2,2,1010,Semi-Furnished,0,5700000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1273,Semi-Furnished,1,6000000
Bangalore,Battarahalli,Super built-up  Area,2,2,2,1590,Semi-Furnished,5,10200000
Bangalore,Air View Colony,Super built-up  Area,2,2,1,1100,Semi-Furnished,0,5850000
Bangalore,Yelahanka,Super built-up  Area,2,2,1,1322,Semi-Furnished,2,7790000
Bangalore,Electronic City Phase II,Super built-up  Area,2,2,2,1135,Furnished,4,4600000
Bangalore,Nagavarapalya,Super built-up  Area,2,2,2,1260,Furnished,1,8550000
Bangalore,Ayappa Nagar,Built-up  Area,2,2,1,1236,Unfurnished,0,5000000
Bangalore,Uttarahalli,Built-up  Area,2,1,2,1125,Unfurnished,3,4500000
Bangalore,KR Puram,Built-up  Area,2,2,2,1075,Semi-Furnished,2,3225000
Bangalore,Kadugodi,Super built-up  Area,2,2,2,1150,Semi-Furnished,3,4200000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,1085,Semi-Furnished,1,4340000
Bangalore,4th Phase JP Nagar,Super built-up  Area,2,4,1,600,Semi-Furnished,4,7000000
Bangalore,Kadugondanahalli,Plot  Area,2,1,0,800,Semi-Furnished,1,4500000
Bangalore,Kothannur,Super built-up  Area,2,2,2,1085,Semi-Furnished,1,3420000
Bangalore,Sahakara Nagar,Built-up  Area,2,2,3,1201,Semi-Furnished,4,8000000
Bangalore,HSR Layout,Super built-up  Area,2,2,,1289,Semi-Furnished,5,7000000
Bangalore,Kasavanhalli,Super built-up  Area,2,2,2,1377,Semi-Furnished,0,8000000
Bangalore,Electronic City,Built-up  Area,2,2,1,1165,Semi-Furnished,0,3365000
Bangalore,Thanisandra,Super built-up  Area,2,2,1,1260,Semi-Furnished,3,4550000
Bangalore,Volagerekallahalli,Built-up  Area,2,2,1,1095,Semi-Furnished,2,3900000
Bangalore,KR Garden,Super built-up  Area,2,2,2,1050,Semi-Furnished,2,6500000
Bangalore,Seegehalli,Super built-up  Area,2,2,2,1176,Semi-Furnished,0,5000000
Bangalore,Whitefield,Super built-up  Area,2,2,3,1315,Semi-Furnished,0,5500000
Bangalore,Parappana Agrahara,Super built-up  Area,2,2,2,1194,Semi-Furnished,4,4600000
Bangalore,NRI Layout,Plot  Area,2,2,1,2400,Furnished,1,12500000
Bangalore,Hoskote,Built-up  Area,2,2,3,1065,Unfurnished,4,3375000
Bangalore,Balagere,Super built-up  Area,2,2,1,1205,Unfurnished,2,6700000
Bangalore,Uttarahalli,Super built-up  Area,2,2,2,1160,Semi-Furnished,3,4058000
Bangalore,Parappana Agrahara,Super built-up  Area,2,2,2,1194,Semi-Furnished,1,4700000
Bangalore,Bommasandra Industrial Area,Built-up  Area,2,2,1,1130,Unfurnished,1,3264000
Bangalore,Bommasandra Industrial Area,Built-up  Area,2,2,1,1065,Furnished,5,3075000
Bangalore,R.T. Nagar,Super built-up  Area,2,2,2,1500,Semi-Furnished,1,4500000
Bangalore,Panathur,Super built-up  Area,2,2,2,1210,Semi-Furnished,4,6900000
Bangalore,TC Palaya,Super built-up  Area,2,2,1,1126,Furnished,4,3940000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,950,Semi-Furnished,1,5500000
Bangalore,Bellandur,Built-up  Area,2,2,2,960,Semi-Furnished,1,4800000
Bangalore,Kanakpura Road,Super built-up  Area,2,2,1,900,Semi-Furnished,2,4629000
Bangalore,Shree Ananth Nagar Layout,Built-up  Area,2,2,2,1080,Semi-Furnished,2,3800000
Bangalore,4th Block Koramangala,Super built-up  Area,2,2,2,1269,Semi-Furnished,3,9700000
Bangalore,Haralur Road,Super built-up  Area,2,2,2,1243,Semi-Furnished,1,4600000
Bangalore,Electronic City Phase II,Built-up  Area,2,2,1,1165,Semi-Furnished,3,3364000
Bangalore,BTM Layout,Super built-up  Area,2,2,2,1196,Furnished,3,5681000
Bangalore,Parappana Agrahara,Super built-up  Area,2,2,2,1194,Semi-Furnished,1,4700000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1063,Furnished,2,4252000
Bangalore,Shikaripalya,Super built-up  Area,2,2,1,1025,Semi-Furnished,2,3998000
Bangalore,Chikkabanavar,Super built-up  Area,2,2,1,1067,Semi-Furnished,4,3800000
Bangalore,Kanakpura Road,Super built-up  Area,2,2,1,1299,Furnished,5,8963000
Bangalore,Panathur,Super built-up  Area,2,2,1,1343,Furnished,0,7600000
Bangalore,Balagere,Super built-up  Area,2,2,1,1205,Semi-Furnished,1,7900000
Bangalore,Jinkethimmanahalli,Plot  Area,2,2,1,1200,Semi-Furnished,0,6800000
Bangalore,Sarjapur  Road,Built-up  Area,2,2,2,1000,Semi-Furnished,2,4000000
Bangalore,Hoodi,Super built-up  Area,2,2,0,1108,Semi-Furnished,4,6646000
Bangalore,Thyagaraja Nagar,Super built-up  Area,2,2,1,1040,Semi-Furnished,1,6800000
Bangalore,Sarjapur,Super built-up  Area,2,2,1,1451,Semi-Furnished,2,8700000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1196,Semi-Furnished,3,4054000
Bangalore,Kanaka Nagar,Super built-up  Area,2,2,1,900,Semi-Furnished,1,4000000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1026,Semi-Furnished,0,6080000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1150,Semi-Furnished,3,4850000
Bangalore,Ramagondanahalli,Super built-up  Area,2,2,2,1125,Furnished,2,7500000
Bangalore,Marathahalli,Super built-up  Area,2,2,1,1100,Semi-Furnished,0,5000000
Bangalore,7th Phase JP Nagar,Built-up  Area,2,2,1,120Sq. Yards,Furnished,4,5100000
Bangalore,Banaswadi,Built-up  Area,2,2,2,1105,Semi-Furnished,1,5700000
Bangalore,Thanisandra,Super built-up  Area,2,2,2,1110,Semi-Furnished,1,4650000
Bangalore,Kudlu,Super built-up  Area,2,2,2,1027,Furnished,5,4400000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1205,Unfurnished,0,3700000
Bangalore,Dasarahalli,Built-up  Area,2,2,2,1200,Semi-Furnished,4,4200000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1346,Semi-Furnished,4,7601000
Bangalore,Balagere,Built-up  Area,2,2,1,1012,Semi-Furnished,5,6800000
Bangalore,Atmananda Colony,Super built-up  Area,2,2,2,1125,Semi-Furnished,2,5500000
Bangalore,Harlur,Super built-up  Area,2,2,1,1197,Semi-Furnished,4,7990000
Bangalore,BTM 2nd Stage,Super built-up  Area,2,2,2,1100,Semi-Furnished,3,4700000
Bangalore,Ramagondanahalli,Super built-up  Area,2,2,2,1151,Semi-Furnished,5,4250000
Bangalore,Uttarahalli,Built-up  Area,2,2,2,1123,Semi-Furnished,3,6000000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1276,Semi-Furnished,3,6950000
Bangalore,Yelahanka,Super built-up  Area,2,2,3,1315,Semi-Furnished,5,7700000
Bangalore,R.T. Nagar,Super built-up  Area,2,2,2,1325,Semi-Furnished,3,5200000
Bangalore,Kodichikkanahalli,Super built-up  Area,2,2,3,1299,Semi-Furnished,5,5800000
Bangalore,Haralur Road,Super built-up  Area,2,2,1,953,Semi-Furnished,1,9000000
Bangalore,Gunjur,Super built-up  Area,2,2,3,1457,Semi-Furnished,2,6000000
Bangalore,Varthur,Super built-up  Area,2,1,1,1000,Furnished,3,6500000
Bangalore,Amam Enclave Layout,Super built-up  Area,2,2,2,1013,Furnished,3,6000000
Bangalore,Hennur Road,Super built-up  Area,2,2,2,1140,Unfurnished,4,5600000
Bangalore,Ayappa Nagar,Super built-up  Area,2,2,1,1190,Semi-Furnished,4,4800000
Bangalore,Classic Paradise Layout,Super built-up  Area,2,2,2,1210,Semi-Furnished,3,5300000
Bangalore,Kalena Agrahara,Super built-up  Area,2,2,2,1180,Semi-Furnished,0,8500000
Bangalore,Nagasandra,Plot  Area,2,2,0,1500,Semi-Furnished,3,9100000
Bangalore,Bellandur,Built-up  Area,2,2,1,850,Furnished,3,4500000
Bangalore,Kothanur,Super built-up  Area,2,2,2,1130,Semi-Furnished,5,5500000
Bangalore,CV Raman Nagar,Super built-up  Area,2,2,2,907,Semi-Furnished,4,3800000
Bangalore,HRBR Layout,Built-up  Area,2,2,3,1300,Semi-Furnished,4,9000000
Bangalore,Doddakammanahalli,Built-up  Area,2,2,3,1160,Semi-Furnished,0,5500000
Bangalore,Tasker Town,Super built-up  Area,2,1,1,930,Semi-Furnished,4,5500000
Bangalore,Devanahalli,Built-up  Area,2,2,1,1010,Semi-Furnished,2,5800000
Bangalore,Electronic City,Super built-up  Area,2,2,2,1221,Semi-Furnished,3,6800000
Bangalore,Hoodi,Super built-up  Area,2,2,1,1108,Semi-Furnished,0,8748000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1370,Semi-Furnished,0,7000000
Bangalore,Banashankari Stage V,Super built-up  Area,2,2,1,920,Semi-Furnished,2,4150000
Bangalore,Bhoganhalli,Super built-up  Area,2,2,1,1277,Semi-Furnished,4,7989000
Bangalore,Horamavu Agara,Super built-up  Area,2,2,2,1213,Semi-Furnished,0,3810000
Bangalore,Nallurhalli,Super built-up  Area,2,2,3,1053,Semi-Furnished,3,4400000
Bangalore,manyata,Super built-up  Area,2,2,1,1169,Furnished,1,5011000
Bangalore,Badavala Nagar,Super built-up  Area,2,2,1,1274,Unfurnished,4,9000000
Bangalore,Whitefield,Super built-up  Area,2,2,2,1317,Unfurnished,4,5200000
Bangalore,Lakshminarayana Pura,Built-up  Area,2,2,1,1195,Unfurnished,0,7500000
Bangalore,Kammasandra,Super built-up  Area,2,2,2,940,Unfurnished,1,3500000
Bangalore,Subramanyapura,Super built-up  Area,2,2,1,985,Semi-Furnished,3,6250000
Bangalore,Electronics City Phase 1,Built-up  Area,2,2,1,1116,Semi-Furnished,3,3300000
Bangalore,Attibele,Super built-up  Area,2,2,1,656,Furnished,3,2500000
Bangalore,Kaggadasapura,Super built-up  Area,2,2,1,1105,Semi-Furnished,2,3950000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1220,Semi-Furnished,4,5500000
Bangalore,Uttarahalli,Built-up  Area,2,2,1,1000,Semi-Furnished,0,3500000
Bangalore,Old Madras Road,Super built-up  Area,2,2,1,1165,Semi-Furnished,1,5200000
Bangalore,Budigere,Super built-up  Area,2,2,2,1153,Unfurnished,2,5600000
Bangalore,Bannerghatta Road,Built-up  Area,2,2,2,1270,Semi-Furnished,3,4500000
Bangalore,2nd Phase JP Nagar,Super built-up  Area,2,2,2,1070,Semi-Furnished,5,3800000
Bangalore,Langford Town,Super built-up  Area,2,2,2,2031,Semi-Furnished,1,20000000
Bangalore,Bellandur,Super built-up  Area,2,2,1,1454,Semi-Furnished,4,9000000
Bangalore,Whitefield,Super built-up  Area,2,2,3,1116,Semi-Furnished,2,4876000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1346,Semi-Furnished,2,7403000
Bangalore,Hessarghatta,Super built-up  Area,2,2,1,1062,Semi-Furnished,2,5000000
Bangalore,JP Nagar,Super built-up  Area,2,2,1,1405,Semi-Furnished,4,9900000
Bangalore,Doddathoguru,Built-up  Area,2,2,2,1100,Furnished,3,5000000
Bangalore,Uttarahalli,Super built-up  Area,2,2,1,1125,Semi-Furnished,4,4700000
Bangalore,Pai Layout,Built-up  Area,2,2,3,1068,Furnished,4,4800000
Bangalore,Doddathoguru,Super built-up  Area,2,2,1,940,Furnished,0,3290000
Bangalore,Hosa Road,Super built-up  Area,2,2,1,1063,Unfurnished,1,3279000
Bangalore,Brookefield,Super built-up  Area,2,2,2,1382,Unfurnished,5,8450000
Bangalore,Harlur,Super built-up  Area,2,2,1,936,Unfurnished,0,4500000
Bangalore,LIC Colony,Super built-up  Area,2,2,1,1200,Semi-Furnished,5,11500000
Bangalore,Kudlu,Super built-up  Area,2,2,1,1162,Semi-Furnished,0,5200000
Bangalore,Hosa Road,Super built-up  Area,2,2,1,1161,Unfurnished,1,4875000
Bangalore,Brookefield,Super built-up  Area,2,2,1,1260,Semi-Furnished,0,7000000
Bangalore,Nagarbhavi,Super built-up  Area,2,2,2,1100,Semi-Furnished,5,4620000
Bangalore,Budigere,Super built-up  Area,2,2,2,1153,Semi-Furnished,0,5650000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1197,Semi-Furnished,2,5686000
Bangalore,Siddapura,Super built-up  Area,2,2,2,1150,Semi-Furnished,0,9000000
Bangalore,Electronic City,Super built-up  Area,2,2,1,970,Semi-Furnished,1,3500000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,1,1168,Semi-Furnished,4,6600000
Bangalore,Begur Road,Super built-up  Area,2,2,2,1160,Semi-Furnished,0,3654000
Bangalore,Kumaraswami Layout,Plot  Area,2,2,1,600,Semi-Furnished,1,7200000
Bangalore,ITPL,Super built-up  Area,2,2,1,850,Furnished,2,2540000
Bangalore,Ramamurthy Nagar,Super built-up  Area,2,2,2,935,Furnished,2,3900000
Bangalore,Vinayak Nagar,Super built-up  Area,2,2,1,1300,Unfurnished,0,3300000
Bangalore,Kaggalipura,Super built-up  Area,2,2,1,950,Semi-Furnished,3,6000000
Bangalore,Doddakallasandra,Super built-up  Area,2,2,1,1072,Semi-Furnished,0,4287000
Bangalore,Uttarahalli,Built-up  Area,2,1,0,1165,Semi-Furnished,3,4209000
Bangalore,Thanisandra,Super built-up  Area,2,2,2,1305,Semi-Furnished,5,9000000
Bangalore,Kodigehaali,Built-up  Area,2,2,2,866,Semi-Furnished,2,3200000
Bangalore,Hulimavu,Super built-up  Area,2,2,1,1231,Furnished,1,8450000
Bangalore,Whitefield,Super built-up  Area,2,2,3,1140,Semi-Furnished,5,5500000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1295,Semi-Furnished,5,6450000
Bangalore,Hormavu,Super built-up  Area,2,2,2,1020,Unfurnished,2,4575000
Bangalore,Sidedahalli,Plot  Area,2,1,0,1200,Semi-Furnished,5,5000000
Bangalore,Vidyaranyapura,Super built-up  Area,2,2,1,1100,Semi-Furnished,2,4100000
Bangalore,Kothannur,Super built-up  Area,2,2,2,820,Semi-Furnished,5,3700000
Bangalore,Kalena Agrahara,Super built-up  Area,2,2,2,1354,Semi-Furnished,5,7000000
Bangalore,Garudachar Palya,Super built-up  Area,2,2,1,1154,Semi-Furnished,1,5180000
Bangalore,Electronics City Phase 1,Super built-up  Area,2,2,2,1205,Semi-Furnished,0,6000000
Bangalore,3rd Stage Raja Rajeshwari Nagar,Built-up  Area,2,3,1,1300,Furnished,3,6500000
Bangalore,Manayata Tech Park,Super built-up  Area,2,2,2,1150,Semi-Furnished,2,4700000
Bangalore,Budigere,Super built-up  Area,2,2,2,1153,Furnished,3,5800000
Bangalore,Billekahalli,Super built-up  Area,2,2,2,950,Unfurnished,4,5600000
Bangalore,Neeladri Nagar,Super built-up  Area,2,2,2,1100,Unfurnished,5,3000000
